received,host,jitter,packet_loss,avgping,minping,time,sent,maxping
1,192.168.123.2,0.000,0,0.032,0.032,14:45:44,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:45:45,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:45:46,1,0.036
1,192.168.123.2,0.000,0,0.051,0.051,14:45:47,1,0.051
1,192.168.123.2,0.000,0,0.033,0.033,14:45:48,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:45:49,1,0.035
1,192.168.123.2,0.000,0,0.038,0.038,14:45:50,1,0.038
1,192.168.123.2,0.000,0,0.037,0.037,14:45:51,1,0.037
1,192.168.123.2,0.000,0,0.040,0.040,14:45:52,1,0.040
1,192.168.123.2,0.000,0,0.047,0.047,14:45:53,1,0.047
1,192.168.123.2,0.000,0,0.033,0.033,14:45:54,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:45:55,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:45:56,1,0.031
1,192.168.123.2,0.000,0,0.032,0.032,14:45:57,1,0.032
1,192.168.123.2,0.000,0,0.035,0.035,14:45:58,1,0.035
1,192.168.123.2,0.000,0,0.039,0.039,14:45:59,1,0.039
1,192.168.123.2,0.000,0,0.040,0.040,14:46:0,1,0.040
1,192.168.123.2,0.000,0,0.038,0.038,14:46:1,1,0.038
1,192.168.123.2,0.000,0,0.031,0.031,14:46:3,1,0.031
1,192.168.123.2,0.000,0,0.034,0.034,14:46:4,1,0.034
1,192.168.123.2,0.000,0,0.033,0.033,14:46:5,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:46:6,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:46:7,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:46:8,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:46:9,1,0.035
1,192.168.123.2,0.000,0,0.031,0.031,14:46:10,1,0.031
1,192.168.123.2,0.000,0,0.035,0.035,14:46:11,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:46:12,1,0.032
1,192.168.123.2,0.000,0,0.037,0.037,14:46:13,1,0.037
1,192.168.123.2,0.000,0,0.033,0.033,14:46:14,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:46:15,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:46:16,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:46:17,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:46:18,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:46:19,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:46:20,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:46:21,1,0.034
1,192.168.123.2,0.000,0,0.046,0.046,14:46:22,1,0.046
1,192.168.123.2,0.000,0,0.034,0.034,14:46:23,1,0.034
1,192.168.123.2,0.000,0,0.035,0.035,14:46:24,1,0.035
1,192.168.123.2,0.000,0,0.039,0.039,14:46:25,1,0.039
1,192.168.123.2,0.000,0,0.040,0.040,14:46:26,1,0.040
1,192.168.123.2,0.000,0,0.034,0.034,14:46:27,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:46:28,1,0.038
1,192.168.123.2,0.000,0,0.034,0.034,14:46:29,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:46:30,1,0.031
1,192.168.123.2,0.000,0,0.034,0.034,14:46:31,1,0.034
1,192.168.123.2,0.000,0,0.032,0.032,14:46:32,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:46:33,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:46:34,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:46:35,1,0.031
1,192.168.123.2,0.000,0,0.031,0.031,14:46:36,1,0.031
1,192.168.123.2,0.000,0,0.031,0.031,14:46:37,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:46:38,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:46:39,1,0.037
1,192.168.123.2,0.000,0,0.033,0.033,14:46:40,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:46:41,1,0.037
1,192.168.123.2,0.000,0,0.039,0.039,14:46:42,1,0.039
1,192.168.123.2,0.000,0,0.034,0.034,14:46:43,1,0.034
1,192.168.123.2,0.000,0,0.036,0.036,14:46:44,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:46:45,1,0.035
1,192.168.123.2,0.000,0,0.040,0.040,14:46:46,1,0.040
1,192.168.123.2,0.000,0,0.032,0.032,14:46:47,1,0.032
1,192.168.123.2,0.000,0,0.031,0.031,14:46:48,1,0.031
1,192.168.123.2,0.000,0,0.040,0.040,14:46:49,1,0.040
1,192.168.123.2,0.000,0,0.042,0.042,14:46:50,1,0.042
1,192.168.123.2,0.000,0,0.030,0.030,14:46:51,1,0.030
1,192.168.123.2,0.000,0,0.047,0.047,14:46:52,1,0.047
1,192.168.123.2,0.000,0,0.090,0.090,14:46:53,1,0.090
1,192.168.123.2,0.000,0,0.043,0.043,14:46:54,1,0.043
1,192.168.123.2,0.000,0,0.035,0.035,14:46:55,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:46:56,1,0.034
1,192.168.123.2,0.000,0,0.036,0.036,14:46:57,1,0.036
1,192.168.123.2,0.000,0,0.034,0.034,14:46:58,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:46:59,1,0.038
1,192.168.123.2,0.000,0,0.038,0.038,14:47:0,1,0.038
1,192.168.123.2,0.000,0,0.035,0.035,14:47:1,1,0.035
1,192.168.123.2,0.000,0,0.038,0.038,14:47:2,1,0.038
1,192.168.123.2,0.000,0,0.035,0.035,14:47:3,1,0.035
1,192.168.123.2,0.000,0,0.031,0.031,14:47:4,1,0.031
1,192.168.123.2,0.000,0,0.034,0.034,14:47:5,1,0.034
1,192.168.123.2,0.000,0,0.033,0.033,14:47:6,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:47:7,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:47:8,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:47:9,1,0.034
1,192.168.123.2,0.000,0,0.036,0.036,14:47:10,1,0.036
1,192.168.123.2,0.000,0,0.039,0.039,14:47:11,1,0.039
1,192.168.123.2,0.000,0,0.034,0.034,14:47:12,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:47:13,1,0.031
1,192.168.123.2,0.000,0,0.032,0.032,14:47:14,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:47:15,1,0.033
1,192.168.123.2,0.000,0,0.043,0.043,14:47:16,1,0.043
1,192.168.123.2,0.000,0,0.090,0.090,14:47:17,1,0.090
1,192.168.123.2,0.000,0,0.037,0.037,14:47:18,1,0.037
1,192.168.123.2,0.000,0,0.033,0.033,14:47:19,1,0.033
1,192.168.123.2,0.000,0,0.042,0.042,14:47:20,1,0.042
1,192.168.123.2,0.000,0,0.032,0.032,14:47:21,1,0.032
1,192.168.123.2,0.000,0,0.031,0.031,14:47:22,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:47:23,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:47:24,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:47:25,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:47:26,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:47:27,1,0.034
1,192.168.123.2,0.000,0,0.037,0.037,14:47:28,1,0.037
1,192.168.123.2,0.000,0,0.035,0.035,14:47:29,1,0.035
1,192.168.123.2,0.000,0,0.040,0.040,14:47:30,1,0.040
1,192.168.123.2,0.000,0,0.034,0.034,14:47:31,1,0.034
1,192.168.123.2,0.000,0,0.033,0.033,14:47:32,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:47:34,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:47:35,1,0.034
1,192.168.123.2,0.000,0,0.039,0.039,14:47:36,1,0.039
1,192.168.123.2,0.000,0,0.038,0.038,14:47:37,1,0.038
1,192.168.123.2,0.000,0,0.031,0.031,14:47:38,1,0.031
1,192.168.123.2,0.000,0,0.032,0.032,14:47:39,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:47:40,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:47:41,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:47:42,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:47:43,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:47:44,1,0.036
1,192.168.123.2,0.000,0,0.033,0.033,14:47:45,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:47:46,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:47:47,1,0.036
1,192.168.123.2,0.000,0,0.034,0.034,14:47:48,1,0.034
1,192.168.123.2,0.000,0,0.042,0.042,14:47:49,1,0.042
1,192.168.123.2,0.000,0,0.133,0.133,14:47:50,1,0.133
1,192.168.123.2,0.000,0,0.032,0.032,14:47:51,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:47:52,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:47:53,1,0.031
1,192.168.123.2,0.000,0,0.040,0.040,14:47:54,1,0.040
1,192.168.123.2,0.000,0,0.034,0.034,14:47:55,1,0.034
1,192.168.123.2,0.000,0,0.034,0.034,14:47:56,1,0.034
1,192.168.123.2,0.000,0,0.033,0.033,14:47:57,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:47:58,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:47:59,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:48:0,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:48:1,1,0.033
1,192.168.123.2,0.000,0,0.043,0.043,14:48:2,1,0.043
1,192.168.123.2,0.000,0,0.034,0.034,14:48:3,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:48:4,1,0.038
1,192.168.123.2,0.000,0,0.032,0.032,14:48:5,1,0.032
1,192.168.123.2,0.000,0,0.035,0.035,14:48:6,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:48:7,1,0.034
1,192.168.123.2,0.000,0,0.037,0.037,14:48:8,1,0.037
1,192.168.123.2,0.000,0,0.038,0.038,14:48:9,1,0.038
1,192.168.123.2,0.000,0,0.033,0.033,14:48:10,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:48:11,1,0.037
1,192.168.123.2,0.000,0,0.031,0.031,14:48:12,1,0.031
1,192.168.123.2,0.000,0,0.037,0.037,14:48:13,1,0.037
1,192.168.123.2,0.000,0,0.031,0.031,14:48:14,1,0.031
1,192.168.123.2,0.000,0,0.041,0.041,14:48:15,1,0.041
1,192.168.123.2,0.000,0,0.033,0.033,14:48:16,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:48:17,1,0.035
1,192.168.123.2,0.000,0,0.035,0.035,14:48:18,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:48:19,1,0.032
1,192.168.123.2,0.000,0,0.038,0.038,14:48:20,1,0.038
1,192.168.123.2,0.000,0,0.036,0.036,14:48:21,1,0.036
1,192.168.123.2,0.000,0,0.034,0.034,14:48:22,1,0.034
1,192.168.123.2,0.000,0,0.041,0.041,14:48:23,1,0.041
1,192.168.123.2,0.000,0,0.034,0.034,14:48:24,1,0.034
1,192.168.123.2,0.000,0,0.037,0.037,14:48:25,1,0.037
1,192.168.123.2,0.000,0,0.034,0.034,14:48:26,1,0.034
1,192.168.123.2,0.000,0,0.041,0.041,14:48:27,1,0.041
1,192.168.123.2,0.000,0,0.032,0.032,14:48:28,1,0.032
1,192.168.123.2,0.000,0,0.038,0.038,14:48:29,1,0.038
1,192.168.123.2,0.000,0,0.037,0.037,14:48:30,1,0.037
1,192.168.123.2,0.000,0,0.035,0.035,14:48:31,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:48:32,1,0.032
1,192.168.123.2,0.000,0,0.032,0.032,14:48:33,1,0.032
1,192.168.123.2,0.000,0,0.040,0.040,14:48:34,1,0.040
1,192.168.123.2,0.000,0,0.038,0.038,14:48:35,1,0.038
1,192.168.123.2,0.000,0,0.039,0.039,14:48:36,1,0.039
1,192.168.123.2,0.000,0,0.039,0.039,14:48:37,1,0.039
1,192.168.123.2,0.000,0,0.034,0.034,14:48:38,1,0.034
1,192.168.123.2,0.000,0,0.032,0.032,14:48:39,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:48:40,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:48:41,1,0.038
1,192.168.123.2,0.000,0,0.032,0.032,14:48:42,1,0.032
1,192.168.123.2,0.000,0,0.044,0.044,14:48:43,1,0.044
1,192.168.123.2,0.000,0,0.036,0.036,14:48:44,1,0.036
1,192.168.123.2,0.000,0,0.038,0.038,14:48:45,1,0.038
1,192.168.123.2,0.000,0,0.037,0.037,14:48:46,1,0.037
1,192.168.123.2,0.000,0,0.030,0.030,14:48:47,1,0.030
1,192.168.123.2,0.000,0,0.036,0.036,14:48:48,1,0.036
1,192.168.123.2,0.000,0,0.033,0.033,14:48:49,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:48:50,1,0.033
1,192.168.123.2,0.000,0,0.039,0.039,14:48:51,1,0.039
1,192.168.123.2,0.000,0,0.034,0.034,14:48:52,1,0.034
1,192.168.123.2,0.000,0,0.039,0.039,14:48:53,1,0.039
1,192.168.123.2,0.000,0,0.031,0.031,14:48:54,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:48:55,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:48:56,1,0.034
1,192.168.123.2,0.000,0,0.037,0.037,14:48:57,1,0.037
1,192.168.123.2,0.000,0,0.034,0.034,14:48:58,1,0.034
1,192.168.123.2,0.000,0,0.034,0.034,14:48:59,1,0.034
1,192.168.123.2,0.000,0,0.035,0.035,14:49:0,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:49:1,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:49:2,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:49:4,1,0.037
1,192.168.123.2,0.000,0,0.036,0.036,14:49:5,1,0.036
1,192.168.123.2,0.000,0,0.032,0.032,14:49:6,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:49:7,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:49:8,1,0.031
1,192.168.123.2,0.000,0,0.035,0.035,14:49:9,1,0.035
1,192.168.123.2,0.000,0,0.036,0.036,14:49:10,1,0.036
1,192.168.123.2,0.000,0,0.033,0.033,14:49:11,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:49:12,1,0.034
1,192.168.123.2,0.000,0,0.035,0.035,14:49:13,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:49:14,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:49:15,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:49:16,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:49:17,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:49:18,1,0.032
1,192.168.123.2,0.000,0,0.032,0.032,14:49:19,1,0.032
1,192.168.123.2,0.000,0,0.035,0.035,14:49:20,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:49:21,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:49:22,1,0.037
1,192.168.123.2,0.000,0,0.037,0.037,14:49:23,1,0.037
1,192.168.123.2,0.000,0,0.032,0.032,14:49:24,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:49:25,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:49:26,1,0.032
1,192.168.123.2,0.000,0,0.035,0.035,14:49:27,1,0.035
1,192.168.123.2,0.000,0,0.039,0.039,14:49:28,1,0.039
1,192.168.123.2,0.000,0,0.047,0.047,14:49:29,1,0.047
1,192.168.123.2,0.000,0,0.032,0.032,14:49:30,1,0.032
1,192.168.123.2,0.000,0,0.031,0.031,14:49:31,1,0.031
1,192.168.123.2,0.000,0,0.040,0.040,14:49:32,1,0.040
1,192.168.123.2,0.000,0,0.040,0.040,14:49:33,1,0.040
1,192.168.123.2,0.000,0,0.035,0.035,14:49:34,1,0.035
1,192.168.123.2,0.000,0,0.030,0.030,14:49:35,1,0.030
1,192.168.123.2,0.000,0,0.032,0.032,14:49:36,1,0.032
1,192.168.123.2,0.000,0,0.037,0.037,14:49:37,1,0.037
1,192.168.123.2,0.000,0,0.031,0.031,14:49:38,1,0.031
1,192.168.123.2,0.000,0,0.036,0.036,14:49:39,1,0.036
1,192.168.123.2,0.000,0,0.040,0.040,14:49:40,1,0.040
1,192.168.123.2,0.000,0,0.035,0.035,14:49:41,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:49:42,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:49:43,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:49:44,1,0.038
1,192.168.123.2,0.000,0,0.032,0.032,14:49:45,1,0.032
1,192.168.123.2,0.000,0,0.032,0.032,14:49:46,1,0.032
1,192.168.123.2,0.000,0,0.036,0.036,14:49:47,1,0.036
1,192.168.123.2,0.000,0,0.034,0.034,14:49:48,1,0.034
1,192.168.123.2,0.000,0,0.037,0.037,14:49:49,1,0.037
1,192.168.123.2,0.000,0,0.033,0.033,14:49:50,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:49:51,1,0.036
1,192.168.123.2,0.000,0,0.032,0.032,14:49:52,1,0.032
1,192.168.123.2,0.000,0,0.031,0.031,14:49:53,1,0.031
1,192.168.123.2,0.000,0,0.038,0.038,14:49:54,1,0.038
1,192.168.123.2,0.000,0,0.034,0.034,14:49:55,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:49:56,1,0.031
1,192.168.123.2,0.000,0,0.035,0.035,14:49:57,1,0.035
1,192.168.123.2,0.000,0,0.035,0.035,14:49:58,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:49:59,1,0.032
1,192.168.123.2,0.000,0,0.037,0.037,14:50:0,1,0.037
1,192.168.123.2,0.000,0,0.035,0.035,14:50:1,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:50:2,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:50:3,1,0.038
1,192.168.123.2,0.000,0,0.033,0.033,14:50:4,1,0.033
1,192.168.123.2,0.000,0,0.036,0.036,14:50:5,1,0.036
1,192.168.123.2,0.000,0,0.032,0.032,14:50:6,1,0.032
1,192.168.123.2,0.000,0,0.116,0.116,14:50:7,1,0.116
1,192.168.123.2,0.000,0,0.034,0.034,14:50:8,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:50:9,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:50:10,1,0.033
1,192.168.123.2,0.000,0,0.034,0.034,14:50:11,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:50:12,1,0.038
1,192.168.123.2,0.000,0,0.043,0.043,14:50:13,1,0.043
1,192.168.123.2,0.000,0,0.195,0.195,14:50:14,1,0.195
1,192.168.123.2,0.000,0,0.040,0.040,14:50:15,1,0.040
1,192.168.123.2,0.000,0,0.098,0.098,14:50:16,1,0.098
1,192.168.123.2,0.000,0,0.035,0.035,14:50:17,1,0.035
1,192.168.123.2,0.000,0,0.038,0.038,14:50:18,1,0.038
1,192.168.123.2,0.000,0,0.034,0.034,14:50:19,1,0.034
1,192.168.123.2,0.000,0,0.036,0.036,14:50:20,1,0.036
1,192.168.123.2,0.000,0,0.037,0.037,14:50:21,1,0.037
1,192.168.123.2,0.000,0,0.037,0.037,14:50:22,1,0.037
1,192.168.123.2,0.000,0,0.034,0.034,14:50:23,1,0.034
1,192.168.123.2,0.000,0,0.028,0.028,14:50:24,1,0.028
1,192.168.123.2,0.000,0,0.034,0.034,14:50:25,1,0.034
1,192.168.123.2,0.000,0,0.038,0.038,14:50:26,1,0.038
1,192.168.123.2,0.000,0,0.031,0.031,14:50:27,1,0.031
1,192.168.123.2,0.000,0,0.034,0.034,14:50:28,1,0.034
1,192.168.123.2,0.000,0,0.032,0.032,14:50:29,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:50:30,1,0.034
1,192.168.123.2,0.000,0,0.032,0.032,14:50:31,1,0.032
1,192.168.123.2,0.000,0,0.032,0.032,14:50:32,1,0.032
1,192.168.123.2,0.000,0,0.037,0.037,14:50:33,1,0.037
1,192.168.123.2,0.000,0,0.034,0.034,14:50:35,1,0.034
1,192.168.123.2,0.000,0,0.034,0.034,14:50:36,1,0.034
1,192.168.123.2,0.000,0,0.035,0.035,14:50:37,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:50:38,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:50:39,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:50:40,1,0.031
1,192.168.123.2,0.000,0,0.033,0.033,14:50:41,1,0.033
1,192.168.123.2,0.000,0,0.040,0.040,14:50:42,1,0.040
1,192.168.123.2,0.000,0,0.035,0.035,14:50:43,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:50:44,1,0.033
1,192.168.123.2,0.000,0,0.031,0.031,14:50:45,1,0.031
1,192.168.123.2,0.000,0,0.036,0.036,14:50:46,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:50:47,1,0.035
1,192.168.123.2,0.000,0,0.035,0.035,14:50:48,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:50:49,1,0.033
1,192.168.123.2,0.000,0,0.038,0.038,14:50:50,1,0.038
1,192.168.123.2,0.000,0,0.037,0.037,14:50:51,1,0.037
1,192.168.123.2,0.000,0,0.032,0.032,14:50:52,1,0.032
1,192.168.123.2,0.000,0,0.034,0.034,14:50:53,1,0.034
1,192.168.123.2,0.000,0,0.039,0.039,14:50:54,1,0.039
1,192.168.123.2,0.000,0,0.037,0.037,14:50:55,1,0.037
1,192.168.123.2,0.000,0,0.033,0.033,14:50:56,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:50:57,1,0.037
1,192.168.123.2,0.000,0,0.031,0.031,14:50:58,1,0.031
1,192.168.123.2,0.000,0,0.032,0.032,14:50:59,1,0.032
1,192.168.123.2,0.000,0,0.032,0.032,14:51:0,1,0.032
1,192.168.123.2,0.000,0,0.035,0.035,14:51:1,1,0.035
1,192.168.123.2,0.000,0,0.031,0.031,14:51:2,1,0.031
1,192.168.123.2,0.000,0,0.032,0.032,14:51:3,1,0.032
1,192.168.123.2,0.000,0,0.039,0.039,14:51:4,1,0.039
1,192.168.123.2,0.000,0,0.036,0.036,14:51:5,1,0.036
1,192.168.123.2,0.000,0,0.031,0.031,14:51:6,1,0.031
1,192.168.123.2,0.000,0,0.037,0.037,14:51:7,1,0.037
1,192.168.123.2,0.000,0,0.036,0.036,14:51:8,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:51:9,1,0.035
1,192.168.123.2,0.000,0,0.032,0.032,14:51:10,1,0.032
1,192.168.123.2,0.000,0,0.036,0.036,14:51:11,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:51:12,1,0.035
1,192.168.123.2,0.000,0,0.031,0.031,14:51:13,1,0.031
1,192.168.123.2,0.000,0,0.036,0.036,14:51:14,1,0.036
1,192.168.123.2,0.000,0,0.035,0.035,14:51:15,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:51:16,1,0.034
1,192.168.123.2,0.000,0,0.053,0.053,14:51:17,1,0.053
1,192.168.123.2,0.000,0,0.046,0.046,14:51:18,1,0.046
1,192.168.123.2,0.000,0,0.044,0.044,14:51:19,1,0.044
1,192.168.123.2,0.000,0,0.032,0.032,14:51:20,1,0.032
1,192.168.123.2,0.000,0,0.033,0.033,14:51:21,1,0.033
1,192.168.123.2,0.000,0,0.038,0.038,14:51:22,1,0.038
1,192.168.123.2,0.000,0,0.033,0.033,14:51:23,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:51:24,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:51:25,1,0.033
1,192.168.123.2,0.000,0,0.035,0.035,14:51:26,1,0.035
1,192.168.123.2,0.000,0,0.034,0.034,14:51:27,1,0.034
1,192.168.123.2,0.000,0,0.034,0.034,14:51:28,1,0.034
1,192.168.123.2,0.000,0,0.034,0.034,14:51:29,1,0.034
1,192.168.123.2,0.000,0,0.031,0.031,14:51:30,1,0.031
1,192.168.123.2,0.000,0,0.036,0.036,14:51:31,1,0.036
1,192.168.123.2,0.000,0,0.033,0.033,14:51:32,1,0.033
1,192.168.123.2,0.000,0,0.037,0.037,14:51:33,1,0.037
1,192.168.123.2,0.000,0,0.035,0.035,14:51:34,1,0.035
1,192.168.123.2,0.000,0,0.036,0.036,14:51:35,1,0.036
1,192.168.123.2,0.000,0,0.039,0.039,14:51:36,1,0.039
1,192.168.123.2,0.000,0,0.034,0.034,14:51:37,1,0.034
1,192.168.123.2,0.000,0,0.033,0.033,14:51:38,1,0.033
1,192.168.123.2,0.000,0,0.033,0.033,14:51:39,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:51:40,1,0.032
1,192.168.123.2,0.000,0,0.040,0.040,14:51:41,1,0.040
1,192.168.123.2,0.000,0,0.035,0.035,14:51:42,1,0.035
1,192.168.123.2,0.000,0,0.033,0.033,14:51:43,1,0.033
1,192.168.123.2,0.000,0,0.032,0.032,14:51:44,1,0.032
